id	ortholog	type	confidence	species	gene
ENSG00000118156	ENSCING00000024212	ortholog_one2many	0.0	cintestinalis	ZNF541
ENSG00000118217	ENSCING00000005364	ortholog_many2many	0.0	cintestinalis	ATF6
ENSG00000118217	ENSCING00000014618	ortholog_many2many	0.0	cintestinalis	ATF6
ENSG00000118217	ENSCING00000019039	ortholog_many2many	0.0	cintestinalis	ATF6
ENSG00000118260	ENSCING00000004753	ortholog_one2one	0.0	cintestinalis	CREB1
ENSG00000118263	ENSCING00000001563	ortholog_many2many	0.0	cintestinalis	KLF7
ENSG00000118513	ENSCING00000003236	ortholog_many2many	0.0	cintestinalis	MYB
ENSG00000118526	ENSCING00000000045	ortholog_many2many	0.0	cintestinalis	TCF21
ENSG00000118526	ENSCING00000012244	ortholog_many2many	0.0	cintestinalis	TCF21
ENSG00000118526	ENSCING00000009336	ortholog_many2many	0.0	cintestinalis	TCF21
ENSG00000118526	ENSCING00000023475	ortholog_many2many	0.0	cintestinalis	TCF21
ENSG00000118526	ENSCING00000005750	ortholog_many2many	0.0	cintestinalis	TCF21
ENSG00000118526	ENSCING00000006582	ortholog_many2many	0.0	cintestinalis	TCF21
ENSG00000118707	ENSCING00000009075	ortholog_many2many	0.0	cintestinalis	TGIF2
ENSG00000118707	ENSCING00000019064	ortholog_many2many	0.0	cintestinalis	TGIF2
ENSG00000118707	ENSCING00000005356	ortholog_many2many	0.0	cintestinalis	TGIF2
ENSG00000118922	ENSCING00000001563	ortholog_many2many	0.0	cintestinalis	KLF12
ENSG00000119138	ENSCING00000001563	ortholog_many2many	0.0	cintestinalis	KLF9
ENSG00000119508	ENSCING00000019110	ortholog_one2many	0.0	cintestinalis	NR4A3
ENSG00000119608	ENSCING00000013650	ortholog_many2many	0.0	cintestinalis	PROX2
ENSG00000119608	ENSCING00000008999	ortholog_many2many	0.0	cintestinalis	PROX2
ENSG00000119715	ENSCING00000018200	ortholog_one2many	1.0	cintestinalis	ESRRB
ENSG00000119919	ENSCING00000011300	ortholog_many2many	0.0	cintestinalis	NKX2-3
ENSG00000119919	ENSCING00000006231	ortholog_many2many	0.0	cintestinalis	NKX2-3
ENSG00000119919	ENSCING00000012311	ortholog_many2many	0.0	cintestinalis	NKX2-3
ENSG00000119950	ENSCING00000019922	ortholog_one2many	0.0	cintestinalis	MXI1
ENSG00000120149	ENSCING00000009129	ortholog_one2many	0.0	cintestinalis	MSX2
ENSG00000120798	ENSCING00000001639	ortholog_many2many	0.0	cintestinalis	NR2C1
ENSG00000120798	ENSCING00000001836	ortholog_many2many	0.0	cintestinalis	NR2C1
ENSG00000120963	ENSCING00000024157	ortholog_one2one	1.0	cintestinalis	ZNF706
ENSG00000121068	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBX2
ENSG00000121068	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBX2
ENSG00000121068	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBX2
ENSG00000121068	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBX2
ENSG00000121068	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBX2
ENSG00000121075	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBX4
ENSG00000121075	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBX4
ENSG00000121075	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBX4
ENSG00000121075	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBX4
ENSG00000121075	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBX4
ENSG00000121297	ENSCING00000003615	ortholog_one2many	0.0	cintestinalis	TSHZ3
ENSG00000122145	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBX22
ENSG00000122145	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBX22
ENSG00000122145	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBX22
ENSG00000122145	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBX22
ENSG00000122145	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBX22
ENSG00000122180	ENSCING00000007328	ortholog_one2many	0.0	cintestinalis	MYOG
ENSG00000122691	ENSCING00000000045	ortholog_many2many	0.0	cintestinalis	TWIST1
ENSG00000122691	ENSCING00000012244	ortholog_many2many	0.0	cintestinalis	TWIST1
ENSG00000122691	ENSCING00000009336	ortholog_many2many	0.0	cintestinalis	TWIST1
ENSG00000122691	ENSCING00000023475	ortholog_many2many	0.0	cintestinalis	TWIST1
ENSG00000122691	ENSCING00000005750	ortholog_many2many	0.0	cintestinalis	TWIST1
ENSG00000122691	ENSCING00000006582	ortholog_many2many	0.0	cintestinalis	TWIST1
ENSG00000122859	ENSCING00000013361	ortholog_many2many	0.0	cintestinalis	NEUROG3
ENSG00000122859	ENSCING00000004039	ortholog_many2many	0.0	cintestinalis	NEUROG3
ENSG00000123095	ENSCING00000006427	ortholog_many2many	0.0	cintestinalis	BHLHE41
ENSG00000123268	ENSCING00000005364	ortholog_many2many	0.0	cintestinalis	ATF1
ENSG00000123268	ENSCING00000014618	ortholog_many2many	0.0	cintestinalis	ATF1
ENSG00000123268	ENSCING00000019039	ortholog_many2many	0.0	cintestinalis	ATF1
ENSG00000123307	ENSCING00000013361	ortholog_many2many	0.0	cintestinalis	NEUROD4
ENSG00000123307	ENSCING00000004039	ortholog_many2many	0.0	cintestinalis	NEUROD4
ENSG00000123358	ENSCING00000019110	ortholog_one2many	0.0	cintestinalis	NR4A1
ENSG00000123405	ENSCING00000006014	ortholog_one2many	0.0	cintestinalis	NFE2
ENSG00000123636	ENSCING00000009943	ortholog_one2one	0.0	cintestinalis	BAZ2B
ENSG00000123685	ENSCING00000023347	ortholog_many2many	0.0	cintestinalis	BATF3
ENSG00000123685	ENSCING00000002838	ortholog_many2many	0.0	cintestinalis	BATF3
ENSG00000123933	ENSCING00000019922	ortholog_one2many	0.0	cintestinalis	MXD4
ENSG00000124092	ENSCING00000006765	ortholog_one2one	0.0	cintestinalis	CTCFL
ENSG00000124232	ENSCING00000004186	ortholog_one2one	0.0	cintestinalis	RBPJL
ENSG00000124440	ENSCING00000021869	ortholog_many2many	0.0	cintestinalis	HIF3A
ENSG00000124440	ENSCING00000002100	ortholog_many2many	0.0	cintestinalis	HIF3A
ENSG00000124496	ENSCING00000024212	ortholog_one2many	0.0	cintestinalis	TRERF1
ENSG00000124664	ENSCING00000003158	ortholog_one2one	0.0	cintestinalis	SPDEF
ENSG00000124766	ENSCING00000015003	ortholog_many2many	0.0	cintestinalis	SOX4
ENSG00000124766	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX4
ENSG00000124813	ENSCING00000002253	ortholog_one2many	0.0	cintestinalis	RUNX2
ENSG00000125285	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX21
ENSG00000125347	ENSCING00000005877	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125347	ENSCING00000019194	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125347	ENSCING00000008908	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125347	ENSCING00000000808	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125347	ENSCING00000002820	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125347	ENSCING00000012684	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125347	ENSCING00000008909	ortholog_many2many	0.0	cintestinalis	IRF1
ENSG00000125398	ENSCING00000015003	ortholog_many2many	0.0	cintestinalis	SOX9
ENSG00000125398	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX9
ENSG00000125482	ENSCING00000003236	ortholog_many2many	0.0	cintestinalis	TTF1
ENSG00000125492	ENSCING00000017406	ortholog_many2many	0.0	cintestinalis	BARHL1
ENSG00000125492	ENSCING00000011826	ortholog_many2many	0.0	cintestinalis	BARHL1
ENSG00000125520	ENSCING00000024166	ortholog_one2many	0.0	cintestinalis	SLC2A4RG
ENSG00000125533	ENSCING00000013361	ortholog_many2many	0.0	cintestinalis	BHLHE23
ENSG00000125533	ENSCING00000004039	ortholog_many2many	0.0	cintestinalis	BHLHE23
ENSG00000125740	ENSCING00000023347	ortholog_many2many	0.0	cintestinalis	FOSB
ENSG00000125740	ENSCING00000002838	ortholog_many2many	0.0	cintestinalis	FOSB
ENSG00000125798	ENSCING00000022098	ortholog_one2many	0.0	cintestinalis	FOXA2
ENSG00000125798	ENSCING00000023488	ortholog_one2many	0.0	cintestinalis	FOXA2
ENSG00000125813	ENSCING00000024971	ortholog_one2one	0.0	cintestinalis	PAX1
ENSG00000125816	ENSCING00000011300	ortholog_many2many	0.0	cintestinalis	NKX2-4
ENSG00000125816	ENSCING00000006231	ortholog_many2many	0.0	cintestinalis	NKX2-4
ENSG00000125816	ENSCING00000012311	ortholog_many2many	0.0	cintestinalis	NKX2-4
ENSG00000125820	ENSCING00000011300	ortholog_many2many	0.0	cintestinalis	NKX2-2
ENSG00000125820	ENSCING00000006231	ortholog_many2many	0.0	cintestinalis	NKX2-2
ENSG00000125820	ENSCING00000012311	ortholog_many2many	0.0	cintestinalis	NKX2-2
ENSG00000125878	ENSCING00000000045	ortholog_many2many	0.0	cintestinalis	TCF15
ENSG00000125878	ENSCING00000012244	ortholog_many2many	0.0	cintestinalis	TCF15
ENSG00000125878	ENSCING00000009336	ortholog_many2many	0.0	cintestinalis	TCF15
ENSG00000125878	ENSCING00000023475	ortholog_many2many	0.0	cintestinalis	TCF15
ENSG00000125878	ENSCING00000005750	ortholog_many2many	0.0	cintestinalis	TCF15
ENSG00000125878	ENSCING00000006582	ortholog_many2many	0.0	cintestinalis	TCF15
ENSG00000125952	ENSCING00000022626	ortholog_one2one	0.0	cintestinalis	MAX
ENSG00000126351	ENSCING00000013188	ortholog_many2many	0.0	cintestinalis	THRA
ENSG00000126351	ENSCING00000002152	ortholog_many2many	0.0	cintestinalis	THRA
ENSG00000126351	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	THRA
ENSG00000126351	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	THRA
ENSG00000126368	ENSCING00000013188	ortholog_many2many	0.0	cintestinalis	NR1D1
ENSG00000126368	ENSCING00000002152	ortholog_many2many	0.0	cintestinalis	NR1D1
ENSG00000126368	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	NR1D1
ENSG00000126368	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	NR1D1
ENSG00000126456	ENSCING00000005877	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126456	ENSCING00000019194	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126456	ENSCING00000008908	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126456	ENSCING00000000808	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126456	ENSCING00000002820	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126456	ENSCING00000012684	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126456	ENSCING00000008909	ortholog_many2many	0.0	cintestinalis	IRF3
ENSG00000126561	ENSCING00000004044	ortholog_one2many	0.0	cintestinalis	STAT5A
ENSG00000126746	ENSCING00000007055	ortholog_one2one	0.0	cintestinalis	ZNF384
ENSG00000126778	ENSCING00000022188	ortholog_one2one	1.0	cintestinalis	SIX1
ENSG00000127528	ENSCING00000001563	ortholog_many2many	0.0	cintestinalis	KLF2
ENSG00000128272	ENSCING00000011762	ortholog_one2many	0.0	cintestinalis	ATF4
ENSG00000128604	ENSCING00000005877	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000128604	ENSCING00000019194	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000128604	ENSCING00000008908	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000128604	ENSCING00000000808	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000128604	ENSCING00000002820	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000128604	ENSCING00000012684	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000128604	ENSCING00000008909	ortholog_many2many	0.0	cintestinalis	IRF5
ENSG00000129028	ENSCING00000004084	ortholog_many2many	0.0	cintestinalis	THAP10
ENSG00000129028	ENSCING00000000533	ortholog_many2many	0.0	cintestinalis	THAP10
ENSG00000129028	ENSCING00000002819	ortholog_many2many	0.0	cintestinalis	THAP10
ENSG00000129028	ENSCING00000004208	ortholog_many2many	0.0	cintestinalis	THAP10
ENSG00000129152	ENSCING00000007328	ortholog_one2many	0.0	cintestinalis	MYOD1
ENSG00000129194	ENSCING00000001019	ortholog_many2many	0.0	cintestinalis	SOX15
ENSG00000129194	ENSCING00000015003	ortholog_many2many	0.0	cintestinalis	SOX15
ENSG00000129194	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX15
ENSG00000129535	ENSCING00000001304	ortholog_many2many	0.0	cintestinalis	NRL
ENSG00000129535	ENSCING00000001311	ortholog_many2many	0.0	cintestinalis	NRL
ENSG00000129911	ENSCING00000001563	ortholog_many2many	0.0	cintestinalis	KLF16
ENSG00000130522	ENSCING00000009285	ortholog_one2many	0.0	cintestinalis	JUND
ENSG00000130584	ENSCING00000008738	ortholog_one2one	0.0	cintestinalis	ZBTB46
ENSG00000130751	ENSCING00000001010	ortholog_one2one	0.0	cintestinalis	NPAS1
ENSG00000130816	ENSCING00000005243	ortholog_one2one	0.0	cintestinalis	DNMT1
ENSG00000130856	ENSCING00000005006	ortholog_one2one	0.0	cintestinalis	ZNF236
ENSG00000130940	ENSCING00000007603	ortholog_one2one	0.0	cintestinalis	CASZ1
ENSG00000131061	ENSCING00000001724	ortholog_one2one	0.0	cintestinalis	ZNF341
ENSG00000131381	ENSCING00000020329	ortholog_one2one	0.0	cintestinalis	RBSN
ENSG00000131408	ENSCING00000013188	ortholog_many2many	0.0	cintestinalis	NR1H2
ENSG00000131408	ENSCING00000002152	ortholog_many2many	0.0	cintestinalis	NR1H2
ENSG00000131408	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	NR1H2
ENSG00000131408	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	NR1H2
ENSG00000131759	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	RARA
ENSG00000131759	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	RARA
ENSG00000131931	ENSCING00000001909	ortholog_one2many	0.0	cintestinalis	THAP1
ENSG00000132005	ENSCING00000009186	ortholog_one2many	0.0	cintestinalis	RFX1
ENSG00000132170	ENSCING00000013188	ortholog_many2many	0.0	cintestinalis	PPARG
ENSG00000132170	ENSCING00000002152	ortholog_many2many	0.0	cintestinalis	PPARG
ENSG00000132170	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	PPARG
ENSG00000132170	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	PPARG
ENSG00000133740	ENSCING00000014484	ortholog_many2many	0.0	cintestinalis	E2F5
ENSG00000133794	ENSCING00000008102	ortholog_one2many	0.0	cintestinalis	ARNTL
ENSG00000134107	ENSCING00000006427	ortholog_many2many	0.0	cintestinalis	BHLHE40
ENSG00000134138	ENSCING00000009075	ortholog_many2many	0.0	cintestinalis	MEIS2
ENSG00000134138	ENSCING00000005356	ortholog_many2many	0.0	cintestinalis	MEIS2
ENSG00000134317	ENSCING00000007574	ortholog_many2many	0.0	cintestinalis	GRHL1
ENSG00000134317	ENSCING00000009038	ortholog_many2many	0.0	cintestinalis	GRHL1
ENSG00000134532	ENSCING00000015003	ortholog_many2many	0.0	cintestinalis	SOX5
ENSG00000134532	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX5
ENSG00000134595	ENSCING00000015003	ortholog_many2many	0.0	cintestinalis	SOX3
ENSG00000134595	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX3
ENSG00000134852	ENSCING00000008102	ortholog_one2many	0.0	cintestinalis	CLOCK
ENSG00000134874	ENSCING00000011851	ortholog_one2one	0.0	cintestinalis	DZIP1
ENSG00000135100	ENSCING00000007645	ortholog_one2many	0.0	cintestinalis	HNF1A
ENSG00000135111	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBX3
ENSG00000135111	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBX3
ENSG00000135111	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBX3
ENSG00000135111	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBX3
ENSG00000135111	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBX3
ENSG00000135164	ENSCING00000003236	ortholog_many2many	0.0	cintestinalis	DMTF1
ENSG00000135457	ENSCING00000007574	ortholog_many2many	0.0	cintestinalis	TFCP2
ENSG00000135457	ENSCING00000009038	ortholog_many2many	0.0	cintestinalis	TFCP2
ENSG00000135547	ENSCING00000006427	ortholog_many2many	0.0	cintestinalis	HEY2
ENSG00000135625	ENSCING00000022137	ortholog_one2one	0.0	cintestinalis	EGR4
ENSG00000135899	ENSCING00000009516	ortholog_many2many	0.0	cintestinalis	SP110
ENSG00000136169	ENSCING00000007922	ortholog_many2many	0.0	cintestinalis	SETDB2
ENSG00000136169	ENSCING00000009583	ortholog_many2many	0.0	cintestinalis	SETDB2
ENSG00000136169	ENSCING00000001575	ortholog_many2many	0.0	cintestinalis	SETDB2
ENSG00000136327	ENSCING00000011300	ortholog_many2many	0.0	cintestinalis	NKX2-8
ENSG00000136327	ENSCING00000006231	ortholog_many2many	0.0	cintestinalis	NKX2-8
ENSG00000136327	ENSCING00000012311	ortholog_many2many	0.0	cintestinalis	NKX2-8
ENSG00000136352	ENSCING00000011300	ortholog_many2many	0.0	cintestinalis	NKX2-1
ENSG00000136352	ENSCING00000006231	ortholog_many2many	0.0	cintestinalis	NKX2-1
ENSG00000136352	ENSCING00000012311	ortholog_many2many	0.0	cintestinalis	NKX2-1
ENSG00000136504	ENSCING00000003191	ortholog_one2one	0.0	cintestinalis	KAT7
ENSG00000136535	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBR1
ENSG00000136535	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBR1
ENSG00000136535	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBR1
ENSG00000136535	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBR1
ENSG00000136535	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBR1
ENSG00000136630	ENSCING00000019191	ortholog_one2one	0.0	cintestinalis	HLX
ENSG00000136826	ENSCING00000001563	ortholog_many2many	0.0	cintestinalis	KLF4
ENSG00000136931	ENSCING00000004593	ortholog_one2many	0.0	cintestinalis	NR5A1
ENSG00000137203	ENSCING00000003722	ortholog_one2many	0.0	cintestinalis	TFAP2A
ENSG00000137265	ENSCING00000005877	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137265	ENSCING00000019194	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137265	ENSCING00000008908	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137265	ENSCING00000000808	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137265	ENSCING00000002820	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137265	ENSCING00000012684	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137265	ENSCING00000008909	ortholog_many2many	0.0	cintestinalis	IRF4
ENSG00000137709	ENSCING00000013609	ortholog_one2one	0.0	cintestinalis	POU2F3
ENSG00000138083	ENSCING00000005828	ortholog_many2many	1.0	cintestinalis	SIX3
ENSG00000138311	ENSCING00000012656	ortholog_one2many	0.0	cintestinalis	ZNF365
ENSG00000138336	ENSCING00000020325	ortholog_one2one	0.0	cintestinalis	TET1
ENSG00000138378	ENSCING00000010308	ortholog_many2many	0.0	cintestinalis	STAT4
ENSG00000138378	ENSCING00000024295	ortholog_many2many	0.0	cintestinalis	STAT4
ENSG00000139154	ENSCING00000003436	ortholog_one2one	0.0	cintestinalis	AEBP2
ENSG00000139793	ENSCING00000013736	ortholog_one2many	0.0	cintestinalis	MBNL2
ENSG00000140009	ENSCING00000018200	ortholog_one2many	0.0	cintestinalis	ESR2
ENSG00000140044	ENSCING00000023347	ortholog_many2many	0.0	cintestinalis	JDP2
ENSG00000140044	ENSCING00000002838	ortholog_many2many	0.0	cintestinalis	JDP2
ENSG00000140262	ENSCING00000009523	ortholog_one2many	0.0	cintestinalis	TCF12
ENSG00000140382	ENSCING00000009516	ortholog_many2many	0.0	cintestinalis	HMG20A
ENSG00000140632	ENSCING00000004445	ortholog_one2one	0.0	cintestinalis	GLYR1
ENSG00000140968	ENSCING00000005877	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000140968	ENSCING00000019194	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000140968	ENSCING00000008908	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000140968	ENSCING00000000808	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000140968	ENSCING00000002820	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000140968	ENSCING00000012684	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000140968	ENSCING00000008909	ortholog_many2many	0.0	cintestinalis	IRF8
ENSG00000141448	ENSCING00000004437	ortholog_many2many	0.0	cintestinalis	GATA6
ENSG00000141510	ENSCING00000002175	ortholog_many2many	0.0	cintestinalis	TP53
ENSG00000141510	ENSCING00000001960	ortholog_many2many	0.0	cintestinalis	TP53
ENSG00000141646	ENSCING00000005942	ortholog_many2many	0.0	cintestinalis	SMAD4
ENSG00000141646	ENSCING00000009022	ortholog_many2many	0.0	cintestinalis	SMAD4
ENSG00000143171	ENSCING00000001639	ortholog_many2many	0.0	cintestinalis	RXRG
ENSG00000143171	ENSCING00000009566	ortholog_many2many	0.0	cintestinalis	RXRG
ENSG00000143171	ENSCING00000001836	ortholog_many2many	1.0	cintestinalis	RXRG
ENSG00000143178	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBX19
ENSG00000143178	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBX19
ENSG00000143178	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBX19
ENSG00000143178	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBX19
ENSG00000143178	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBX19
ENSG00000143190	ENSCING00000004922	ortholog_one2many	0.0	cintestinalis	POU2F1
ENSG00000143257	ENSCING00000020740	ortholog_one2one	0.0	cintestinalis	NR1I3
ENSG00000143365	ENSCING00000013188	ortholog_many2many	0.0	cintestinalis	RORC
ENSG00000143365	ENSCING00000002152	ortholog_many2many	0.0	cintestinalis	RORC
ENSG00000143365	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	RORC
ENSG00000143365	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	RORC
ENSG00000143373	ENSCING00000009007	ortholog_one2one	0.0	cintestinalis	ZNF687
ENSG00000143379	ENSCING00000007922	ortholog_many2many	0.0	cintestinalis	SETDB1
ENSG00000143379	ENSCING00000009583	ortholog_many2many	0.0	cintestinalis	SETDB1
ENSG00000143379	ENSCING00000001575	ortholog_many2many	0.0	cintestinalis	SETDB1
ENSG00000143437	ENSCING00000008102	ortholog_one2many	0.0	cintestinalis	ARNT
ENSG00000143578	ENSCING00000005364	ortholog_many2many	0.0	cintestinalis	CREB3L4
ENSG00000143578	ENSCING00000014618	ortholog_many2many	0.0	cintestinalis	CREB3L4
ENSG00000143578	ENSCING00000019039	ortholog_many2many	0.0	cintestinalis	CREB3L4
ENSG00000143614	ENSCING00000019162	ortholog_one2many	0.0	cintestinalis	GATAD2B
ENSG00000143842	ENSCING00000015003	ortholog_many2many	0.0	cintestinalis	SOX13
ENSG00000143842	ENSCING00000007901	ortholog_many2many	0.0	cintestinalis	SOX13
ENSG00000143995	ENSCING00000009075	ortholog_many2many	0.0	cintestinalis	MEIS1
ENSG00000143995	ENSCING00000005356	ortholog_many2many	0.0	cintestinalis	MEIS1
ENSG00000144161	ENSCING00000020318	ortholog_one2one	0.0	cintestinalis	ZC3H8
ENSG00000144331	ENSCING00000019386	ortholog_one2many	0.0	cintestinalis	ZNF385B
ENSG00000144355	ENSCING00000004370	ortholog_many2many	0.0	cintestinalis	DLX1
ENSG00000144355	ENSCING00000004374	ortholog_many2many	0.0	cintestinalis	DLX1
ENSG00000144485	ENSCING00000006427	ortholog_many2many	0.0	cintestinalis	HES6
ENSG00000144852	ENSCING00000007203	ortholog_many2many	0.0	cintestinalis	NR1I2
ENSG00000144852	ENSCING00000002352	ortholog_many2many	0.0	cintestinalis	NR1I2
ENSG00000146285	ENSCING00000004084	ortholog_many2many	0.0	cintestinalis	SCML4
ENSG00000146285	ENSCING00000000533	ortholog_many2many	0.0	cintestinalis	SCML4
ENSG00000146285	ENSCING00000002819	ortholog_many2many	0.0	cintestinalis	SCML4
ENSG00000146285	ENSCING00000004208	ortholog_many2many	0.0	cintestinalis	SCML4
ENSG00000146592	ENSCING00000006645	ortholog_one2many	0.0	cintestinalis	CREB5
ENSG00000146618	ENSCING00000000045	ortholog_many2many	0.0	cintestinalis	FERD3L
ENSG00000146618	ENSCING00000012244	ortholog_many2many	0.0	cintestinalis	FERD3L
ENSG00000146618	ENSCING00000009336	ortholog_many2many	0.0	cintestinalis	FERD3L
ENSG00000146618	ENSCING00000023475	ortholog_many2many	0.0	cintestinalis	FERD3L
ENSG00000146618	ENSCING00000005750	ortholog_many2many	0.0	cintestinalis	FERD3L
ENSG00000146618	ENSCING00000006582	ortholog_many2many	0.0	cintestinalis	FERD3L
ENSG00000147421	ENSCING00000003920	ortholog_one2one	0.0	cintestinalis	HMBOX1
ENSG00000147488	ENSCING00000007794	ortholog_one2many	0.0	cintestinalis	ST18
ENSG00000148200	ENSCING00000005163	ortholog_one2one	1.0	cintestinalis	NR6A1
ENSG00000148704	ENSCING00000002052	ortholog_one2one	0.0	cintestinalis	VAX1
ENSG00000148826	ENSCING00000011300	ortholog_many2many	0.0	cintestinalis	NKX6-2
ENSG00000148826	ENSCING00000006231	ortholog_many2many	0.0	cintestinalis	NKX6-2
ENSG00000148826	ENSCING00000012311	ortholog_many2many	0.0	cintestinalis	NKX6-2
ENSG00000149922	ENSCING00000001721	ortholog_many2many	0.0	cintestinalis	TBX6
ENSG00000149922	ENSCING00000000810	ortholog_many2many	0.0	cintestinalis	TBX6
ENSG00000149922	ENSCING00000023066	ortholog_many2many	0.0	cintestinalis	TBX6
ENSG00000149922	ENSCING00000020186	ortholog_many2many	0.0	cintestinalis	TBX6
ENSG00000149922	ENSCING00000003112	ortholog_many2many	0.0	cintestinalis	TBX6
ENSG00000150347	ENSCING00000009489	ortholog_one2many	0.0	cintestinalis	ARID5B
ENSG00000151090	ENSCING00000021968	ortholog_one2one	0.0	cintestinalis	THRB
ENSG00000151322	ENSCING00000021869	ortholog_many2many	0.0	cintestinalis	NPAS3
ENSG00000151322	ENSCING00000002100	ortholog_many2many	0.0	cintestinalis	NPAS3
ENSG00000151379	ENSCING00000012702	ortholog_one2many	0.0	cintestinalis	MSGN1
ENSG00000151615	ENSCING00000004922	ortholog_one2many	0.0	cintestinalis	POU4F2
ENSG00000151623	ENSCING00000018200	ortholog_one2many	0.0	cintestinalis	NR3C2
ENSG00000151650	ENSCING00000004370	ortholog_many2many	0.0	cintestinalis	VENTX
ENSG00000151650	ENSCING00000004374	ortholog_many2many	0.0	cintestinalis	VENTX
ENSG00000151657	ENSCING00000024731	ortholog_one2one	1.0	cintestinalis	KIN
ENSG00000151789	ENSCING00000019386	ortholog_one2many	0.0	cintestinalis	ZNF385D
ENSG00000152192	ENSCING00000004922	ortholog_one2many	0.0	cintestinalis	POU4F1
